BLOCK_ID,STREET_BLOCK,METER_CLASS,DATE_TYPE,TIME_BAND_ID,LAST_RATE,OCCUPANCY_PCT,PROPOSED_RATE_CHG,NEW_RATE,ADJUSTED_RATE,FINAL_RATE,EXCEPTION_REASON,PMT_RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,18th and Geary Lot,GMP,Weekend,4,$1.00,57,$0.00,0.75,1,$1.00,Minimum rate rule applied,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekday,1,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekday,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekday,3,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekday,1,$1.75,61,$0.00,1.75,1.75,$1.75,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekday,2,$2.50,70,$0.00,2.5,2.5,$2.50,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekday,3,$2.50,72,$0.00,2.5,2.5,$2.50,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekend,2,$3.50,0,$0.00,3.5,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekend,3,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekend,1,$1.00,58,$0.00,0.75,1,$1.00,Minimum rate rule applied,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekend,2,$3.50,70,$0.00,3.5,3.5,$3.50,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekend,3,$2.25,71,$0.00,2.25,2.25,$2.25,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,20th and Irving Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekend,2,$5.25,0,$0.00,5.25,5.25,$5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekend,3,$4.00,0,$0.00,4,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekday,1,$1.00,,$0.00,,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekday,3,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekday,2,$3.75,,$0.00,,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekend,1,$1.00,,$0.00,,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekend,2,$5.25,,$0.00,,5.25,$5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,Commercial,Weekend,3,$4.00,,$0.00,,4,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekday,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekday,2,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,8th and Irving Lot,GMP,Weekday,3,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekend,2,$5.25,0,$0.00,5.25,5.25,$5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekend,1,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekend,3,$3.00,0,$0.00,3,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekday,1,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekday,2,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekday,3,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekend,1,$1.50,,$0.00,,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekend,3,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,Commercial,Weekend,2,$5.25,,$0.00,,5.25,$5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekday,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekday,1,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekday,3,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7th and Irving Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekend,2,$2.25,62,$0.00,2.25,2.25,$2.25,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekend,3,$2.25,50,-$0.25,2,2,$2.00,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekend,1,$2.25,42,-$0.25,2,2,$2.00,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekday,3,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekday,1,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekday,2,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekend,2,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekend,3,$2.50,,$0.00,,2.25,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,Commercial,Weekend,1,$2.50,,$0.00,,2.25,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekday,2,$2.50,49,$0.00,2.25,2.5,$2.50,Insufficient payment data available for a rate adjustment,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekday,3,$2.50,41,$0.00,2.25,2.5,$2.50,Insufficient payment data available for a rate adjustment,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,19th and Ocean Lot,GMP,Weekday,1,$2.50,45,$0.00,2.25,2.5,$2.50,Insufficient payment data available for a rate adjustment,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekend,4,$3.00,0,$0.00,3,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekend,3,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekend,2,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekend,1,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekday,1,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekday,2,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekday,3,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekday,4,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekend,4,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekend,3,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekend,1,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,Commercial,Weekend,2,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekday,4,$3.00,0,$0.00,3,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekday,3,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekday,2,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Pierce Street Garage,GMP,Weekday,1,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekend,3,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekend,1,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekend,2,$3.25,0,$0.00,3.25,3.25,$3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekday,3,$2.25,,$0.00,,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekday,2,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekday,1,$1.75,,$0.00,,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekend,3,$1.50,,$0.00,,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekend,2,$3.25,,$0.00,,3.25,$3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,Commercial,Weekend,1,$2.25,,$0.00,,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekday,3,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekday,1,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,24th and Noe Lot,GMP,Weekday,2,$3.00,0,$0.00,3,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekday,1,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekday,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekday,3,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekday,1,$1.50,58,$0.00,1.25,1.25,$1.50,Insufficient payment data available for a rate adjustment,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekday,2,$2.50,65,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekday,3,$1.75,60,$0.00,1.75,1.75,$1.75,Insufficient payment data available for a rate adjustment,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,Insufficient payment data available for a rate adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekend,1,$1.25,0,$0.00,1.25,1.25,$1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekend,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekend,3,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,Commercial,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekend,1,$1.25,60,$0.00,1.25,1.25,$1.25,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekend,2,$2.75,69,$0.00,2.75,2.75,$2.75,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekend,3,$1.00,55,$0.00,0.75,1,$1.00,Minimum rate rule applied,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Felton and San Bruno Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekend,1,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekend,2,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekend,3,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekend,4,$3.25,0,$0.00,3.25,3.25,$3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekend,0,$3.50,33,$0.00,3.25,3.25,$3.50,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekend,1,$2.25,40,-$0.25,2,2,$2.00,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekend,2,$1.75,44,-$0.25,1.5,1.5,$1.50,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekend,3,$2.50,39,-$0.25,2.25,2.25,$2.25,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekend,4,$3.25,34,-$0.25,3,3,$3.00,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekday,0,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekday,1,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekday,2,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekday,3,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekday,4,$3.50,0,$0.00,3.5,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekday,0,$1.75,39,-$0.25,1.5,1.5,$1.50,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekday,1,$1.50,59,-$0.25,1.25,1.25,$1.25,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekday,2,$1.50,59,-$0.25,1.25,1.25,$1.25,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekday,3,$1.50,50,-$0.25,1.25,1.25,$1.25,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,GMP,Weekday,4,$3.50,37,-$0.25,3.25,3.25,$3.25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,SF General Hospital Lot,Commercial,Weekend,0,$3.50,0,$0.00,3.5,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekend,1,$2.00,0,$0.00,2,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekend,2,$3.75,0,$0.00,3.75,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekend,3,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekday,1,$1.50,,$0.00,,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekday,2,$3.00,,$0.00,,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekday,3,$2.25,,$0.00,,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekend,1,$2.00,,$0.00,,2,$2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekend,2,$3.75,,$0.00,,3.75,$3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,Commercial,Weekend,3,$1.00,,$0.00,,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekday,1,$1.50,0,$0.00,1.5,1.5,$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekday,2,$3.00,0,$0.00,3,3,$3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,West Portal Lot,GMP,Weekday,3,$2.25,0,$0.00,2.25,2.25,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekend,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekend,2,$3.50,0,$0.00,3.5,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekend,3,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekend,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekday,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekday,1,$1.00,,$0.00,,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekday,2,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekday,3,$1.75,,$0.00,,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekend,1,$1.00,,$0.00,,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekend,3,$1.00,,$0.00,,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekend,2,$3.50,,$0.00,,3.5,$3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,Commercial,Weekend,4,$2.50,,$0.00,,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekday,1,$1.00,0,$0.00,1,1,$1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekday,2,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekday,3,$1.75,0,$0.00,1.75,1.75,$1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Claremont and Ulloa Lot,GMP,Weekday,4,$2.50,0,$0.00,2.5,2.5,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,02ND AVE 200,Commercial,Weekday,1,$5.50,0,$0.00,5.5,5.5,$5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
